simulation_id,Yield_1M,Yield_3M,Yield_6M,Yield_1Y,Yield_2Y,Yield_3Y,Yield_5Y,Yield_7Y,Yield_10Y,Yield_20Y,Yield_30Y
37,1.7121931248295987,1.7430994570495844,1.7900144398685658,1.8847447817901894,2.069271255325839,2.2402563017681953,2.583639217742703,2.936600735061144,3.375517549086265,3.6455031616431834,3.6455031616431834
38,2.6814440313199883,2.77502739353832,2.910472495018177,3.1630974570618413,3.5911944365384794,3.917922599366832,4.349938009124152,4.562107751032831,4.537415777038843,4.1763182438764215,4.1763182438764215
39,5.548954291194502,5.615254226218585,5.706844052151735,5.861967450552495,6.061681588530175,6.126538407069765,5.987230977453365,5.652779941548763,5.085846605643499,5.180595814521606,5.180595814521606
40,2.2449940918994993,2.26774305311875,2.303831433560653,2.3816838312340045,2.5492739087869487,2.7214027406750296,3.100453890594359,3.498824723875548,3.932858060238632,3.7880904704346055,3.7880904704346055
41,4.186761837453953,4.187865173759637,4.1882751972790695,4.183941873419586,4.149393843228987,4.079599235561919,3.9061845721788058,3.7451594486391384,3.5490794736106515,3.591016944603949,3.591016944603949
42,4.400090342326353,4.512891785518473,4.677077259987686,4.986977064652051,5.52961255735775,5.972411844864546,6.64859537416316,7.133347788919403,7.603304768429596,8.065689870796051,8.065689870796051
43,4.24658412040033,4.229605087285323,4.204266154391087,4.153231653508218,4.043308890468357,3.9199681458001354,3.694347480365559,3.5366321913864853,3.4032362811251557,3.583560809199856,3.583560809199856
44,2.2405617766632893,2.1985692632638667,2.139905462028007,2.0368509061980427,1.87779028705267,1.7716261710336663,1.7462373197370842,1.9548170916409098,2.537573434117608,3.539513000230661,3.539513000230661
45,4.630873547667651,4.781134558331871,4.996530079712034,5.391700325941652,6.042202713653301,6.520588570860644,7.105272226175583,7.371907353320782,7.514265586937967,8.307146001719069,8.307146001719069
46,3.763370151413915,3.790679260088429,3.832016544994574,3.915008960879307,4.07428061703434,4.2186887124256565,4.509990461632506,4.820699686538657,5.236713422874055,5.584660723358583,5.584660723358583
47,6.109692893017565,6.210217473448934,6.355769496620011,6.6276105454749965,7.090911573200379,7.449992761703691,7.945136249128433,8.229955260525914,8.36260546185015,8.329005111971139,8.329005111971139
48,6.152621535884157,6.207037478444794,6.286718849468069,6.438322012076431,6.704496774728451,6.919176441811706,7.259333039404721,7.526989901729141,7.785751677328386,7.934050676254385,7.934050676254385
49,4.791435789153625,4.767521461437375,4.73051802011588,4.651884975016546,4.471764961265048,4.262184744121544,3.834956842563801,3.4684605527619463,3.0915602192223175,3.2705928564075406,3.2705928564075406
50,6.4977543019607955,6.552498800985809,6.630201818438304,6.769430964086347,6.980846026929305,7.107717246136085,7.206551374736522,7.20101278868653,7.136522490844563,7.381682081439861,7.381682081439861
51,3.4596434638967914,3.537626913849211,3.6521667048329447,3.8717028268957066,4.266534277284716,4.6001179251980275,5.148150450077033,5.582650671099666,6.011793046410687,6.222569395516122,6.222569395516122
52,8.581350020314822,8.600484863415275,8.623837926641817,8.651412145585171,8.630848618125066,8.520185476156152,8.156095785718302,7.751846944932394,7.335745142751433,7.991924025188012,7.991924025188012
53,3.3303285860638456,3.3576141558846966,3.3991516152990764,3.4833877135108686,3.6484864314528758,3.803110449361343,4.127703095647937,4.488336070119258,5.009076584827745,5.5626658368591135,5.5626658368591135
54,5.929616939263027,6.034904468268578,6.1863584837680365,6.465755841936819,6.928897538222199,7.270730607203419,7.69582578897641,7.889384235309889,7.914120654809423,7.974987627487391,7.974987627487391
55,4.070051191116734,4.115399068043667,4.184286901417097,4.323742488109835,4.598253656658557,4.855013826021573,5.3336934105033444,5.734238724788891,5.976710833003207,5.138991751461754,5.138991751461754
56,6.698072915736632,6.692217836859879,6.6780793624671775,6.630750899447374,6.461500435924735,6.205159413640059,5.566026659067074,4.920627564901437,4.238223593312813,4.778752400012425,4.778752400012425
57,3.869264942039145,3.7740513835244744,3.6400020596863167,3.4016365035738643,3.029626767568057,2.779473006324734,2.6348822876323035,2.8857951031181406,3.6682371296834244,4.625443560422457,4.625443560422457
58,9.042279994373247,9.139128179244087,9.276431811967898,9.52244034127514,9.900596847849084,10.137253201139137,10.311029253613528,10.231329106798261,9.890829991955977,9.831523589274733,9.831523589274733
59,7.558403626816674,7.630426930660159,7.733035556258927,7.918467402371594,8.208135133072487,8.394924576500113,8.561163984829317,8.557409390554751,8.383808375081134,8.34049301515205,8.34049301515205
60,2.525526834973377,2.492557315045257,2.444467394300721,2.3522869130047996,2.176815944075223,2.0089563311203027,1.751166730823326,1.6267422240996372,1.6388104082629962,2.072527213979847,2.072527213979847
61,4.250722306589859,4.3345050368988955,4.457715819607602,4.694370558451451,5.121607854998711,5.483368983525185,6.066496097763692,6.4934516202707835,6.793811453904726,6.5673348522320385,6.5673348522320385
62,5.02681777596092,5.048927773451483,5.079225349235208,5.129179185588283,5.183948097304192,5.182926114938844,5.110058255160985,5.041306177255943,5.0758984243052065,5.9385146367593595,5.9385146367593595
63,0.03949646010426558,-0.04277535295669571,-0.1574400123666908,-0.35732850928621046,-0.6550166089225923,-0.8371461447955234,-0.877960333634534,-0.5885996959621435,0.07048660248784551,0.5092012130567367,0.5092012130567367
64,4.740714639794157,4.757187533575813,4.779556343371804,4.815431783955534,4.848261906558868,4.8318802956526605,4.739815415725117,4.6535372256080025,4.629031560796264,5.193721080897144,5.193721080897144
65,4.715561674352721,4.74802544367343,4.791507047841454,4.859802334594083,4.922364611063382,4.896744020496317,4.706914585957824,4.479867722996059,4.328193600378021,5.30579875571805,5.30579875571805
66,4.572759318217858,4.628277078628365,4.707931005273953,4.853900578993415,5.09008181290834,5.256634625355503,5.478946217803817,5.65465081686089,5.967571071561078,6.945824783615399,6.945824783615399
67,4.636710727241525,4.707244060042374,4.80733196136526,4.986773124284434,5.261269863323504,5.429792268612324,5.555762039902374,5.516011358688984,5.320721650923996,5.441450306564214,5.441450306564214
68,3.899302036070361,3.9690318965683313,4.069509761236874,4.255257933531215,4.562831112340279,4.7885781192999275,5.086393262232462,5.269935648059817,5.440213581095272,5.869672614943873,5.869672614943873
69,2.0548416044541504,2.007330583885195,1.9386399256451345,1.8094768544210302,1.5758275798195855,1.3687651771202756,1.0795430267882717,0.9697274787534186,1.046490287119248,1.4850092178394214,1.4850092178394214
70,2.670447144461865,2.6797556947483945,2.694927343036302,2.7285385178312973,2.800414904838626,2.871759414066574,3.055970954821605,3.3050424479789466,3.6965063582924436,4.099740783099945,4.099740783099945
71,3.9979927844226917,3.9341773112509415,3.8449430460482823,3.688142996145495,3.448157687494508,3.290746924340625,3.2243291979698623,3.427883140532599,3.94998897761205,4.412046234824403,4.412046234824403
72,5.492223622972535,5.546697538512301,5.6244647993849615,5.765463329213587,5.986587249542374,6.130644587474421,6.282685020795375,6.349468635078613,6.413563932548798,6.889955814298757,6.889955814298757
73,2.1749209012646737,2.122369558420058,2.0488276772069676,1.9192364531572452,1.7181698876515736,1.5813076275496607,1.5118920493440162,1.6720147667221301,2.101355588736654,2.5383200043898113,2.5383200043898113
74,2.730265450914965,2.8390843986809537,3.0007078788813355,3.317009013997457,3.9127678923614537,4.451440958146146,5.394772468002787,6.1591221722257785,6.840595492017464,6.586744608177685,6.586744608177685
75,0.483382205114913,0.5190592045262453,0.5749955197130117,0.6940546648361319,0.9491068769270403,1.2135343682006705,1.782596437016093,2.3630363653304696,3.015487536422821,2.9590296395517712,2.9590296395517712
76,5.517657866341926,5.4952736318446105,5.46232503081224,5.397861524481734,5.268219536366954,5.134635019156971,4.916747109147295,4.804048214452643,4.807182218706294,5.172917220869914,5.172917220869914
77,6.259511778286537,6.304845942875077,6.371564176335591,6.499473262601405,6.726103486664056,6.9096297557873845,7.202731324157999,7.427132754205094,7.584728384200133,7.434853458274236,7.434853458274236
78,4.2086033100335,4.173494924890434,4.126706954435439,4.05240982624568,3.9665120084739782,3.9460410634370437,4.089628582053364,4.397302959674398,4.822668174025591,4.420177778772416,4.420177778772416
79,7.1770154700937425,7.236344473611059,7.322680255010552,7.4851878343109775,7.764853887840915,7.984411120051599,8.320368059085535,8.585029525161517,8.89355914763476,9.349534581344408,9.349534581344408
80,3.7113120966803104,3.692097204721852,3.664531647992627,3.6130755366923175,3.518236375055191,3.4308345628256367,3.337831682027957,3.3906772817847797,3.711276953914343,4.685134254996289,4.685134254996289
81,7.590485941195422,7.676486227829354,7.798327816584679,8.01618952081961,8.348107386567165,8.549924078806214,8.678580791789935,8.570446354441088,8.176418584965603,7.898403760368611,7.898403760368611
82,2.4706359869206915,2.4679503670315532,2.4670091623487505,2.4749057146221736,2.519479204257989,2.5920359729955464,2.846681631343955,3.2276402534116064,3.855439813007175,4.454812528892054,4.454812528892054
83,5.558638621842696,5.566709108197402,5.581421883377578,5.618855686654664,5.715099638765224,5.828842998899494,6.131473498641071,6.509671293291221,7.025333297013499,7.1287814196883055,7.1287814196883055
84,3.3147047277188673,3.3659204110118823,3.4420635634870758,3.5909142610297686,3.8672011940117024,4.109618141256929,4.542775712912091,4.927887241352959,5.3415301822875305,5.572007925343972,5.572007925343972
85,5.878313075876634,5.951279209838922,6.054606013411002,6.239146041916937,6.519074183584498,6.688100366968282,6.80714672577514,6.761317848726786,6.588472712482371,6.828784479443346,6.828784479443346
86,2.5550007366030063,2.5541188358929685,2.5533442203765517,2.5530560588680995,2.5519419632172244,2.5487743853915603,2.605320822083279,2.7984124432861206,3.353733345003852,4.816002680196361,4.816002680196361
87,3.284274199392709,3.29161997403375,3.305594880271951,3.342684554540255,3.441808273250266,3.561363221599983,3.875649748828243,4.25094301605247,4.69661075283385,4.572763161678065,4.572763161678065
88,3.3160743803462505,3.272199196907419,3.2090625304629854,3.091351399965565,2.8818528355924378,2.7003578676471243,2.465341333963261,2.4118600213687533,2.571955352469435,3.094010726915527,3.094010726915527
89,1.3552193625284554,1.4460281502651173,1.5807354958482571,1.8436235129233858,2.334709052632947,2.7724865337691877,3.5297148120390713,4.136136327775851,4.652597276805202,4.392132927112176,4.392132927112176
90,5.245975949367116,5.33115918796959,5.454128607799909,5.68230096464195,6.063873742363523,6.347987574507183,6.710032861895594,6.8784587430849236,6.852764268933302,6.5672190020090895,6.5672190020090895
91,8.03755423788187,8.072049468379998,8.12214266347414,8.215690795413352,8.370751725966366,8.481952427522566,8.642727186191324,8.775556153121293,8.936052509058442,9.129060377431781,9.129060377431781
92,5.213513727702958,5.303353363812686,5.430474559888849,5.657415050073811,6.003443287345622,6.2175445875435065,6.3824316430394585,6.35463974581367,6.23881673269057,6.847722438774665,6.847722438774665
93,6.8250272590940435,6.818491814277998,6.806664934723979,6.775420696901828,6.6800997998927025,6.5455926399685795,6.256509974567388,6.040786583690318,5.988873154982678,6.966187024427868,6.966187024427868
94,5.172661912634939,5.2508418403703665,5.363704479138278,5.573141161383526,5.92349335241682,6.1853670667235345,6.532974895444729,6.732189304730143,6.851044843634156,7.090969050993638,7.090969050993638
95,7.432562209967553,7.48177766692023,7.551384908687646,7.675077925763567,7.857610113402553,7.957694187131087,8.005288672217906,7.945035736354273,7.774666469391758,7.800473022042878,7.800473022042878
96,4.759271961613512,4.795829004888572,4.846811982816412,4.934612338239095,5.051147547320656,5.0936474462439545,5.054648044593332,4.9514605918503785,4.813146093874858,5.173312973935097,5.173312973935097
97,5.777982354870837,5.8474650330834015,5.942847039596319,6.102291184651266,6.299664474689323,6.351484212717839,6.172958992009183,5.81334043765915,5.317884756241931,5.935696037179972,5.935696037179972
98,2.322271906674324,2.329450177888057,2.343710756108417,2.3832996408693528,2.495094521802947,2.6374771923603935,3.0275347879551116,3.518163195478088,4.209467282574413,4.548385890314108,4.548385890314108
99,7.205673830612591,7.187583048795002,7.159032321591831,7.096476803369839,6.946647143032579,6.767627021890153,6.415557386690971,6.164984873382697,6.096281739943555,7.024031005227998,7.024031005227998
100,3.277081143160797,3.1514121370542334,2.9733331602036377,2.652657119052509,2.137465061106171,1.7697488215183705,1.4526605781105988,1.5908589468216148,2.2540571420493727,3.113105388429691,3.113105388429691
101,2.846334996953863,2.9318995199946145,3.0570187923868204,3.2948898745091872,3.7153064470226744,4.060097796942637,4.589344556082052,4.953342602695631,5.188211971515543,5.033956002352901,5.033956002352901
102,6.700987357871206,6.724999705497437,6.756135565935156,6.800753688702936,6.8186544943221294,6.749363981858342,6.462694499797047,6.105349233357548,5.64091561677846,5.856378011538004,5.856378011538004
103,2.687877406598717,2.6804924280650764,2.6681909004517985,2.638658723048778,2.5557472846648324,2.4424679606747666,2.2071181483145015,2.034867267452447,1.962520926045843,2.567322350589035,2.567322350589035
104,2.3403340788232825,2.374033951930863,2.4213717899301668,2.504299986457928,2.621617914981595,2.680564303720029,2.729262252324944,2.7998664098482133,3.1178482001316077,4.510335451034158,4.510335451034158
105,1.4224522988110089,1.5125137569401892,1.6440278515608049,1.8933081598840111,2.3301179100244807,2.6810142583463623,3.183344974892181,3.4544897568451964,3.3903028672639266,2.4851056852009448,2.4851056852009448
106,4.941729338286039,4.948779960420378,4.962968233818969,5.002671853298839,5.114437970405021,5.253979736180758,5.618073515666626,6.035952792215922,6.478586288868997,6.067482025803693,6.067482025803693
107,2.017650619929494,1.9478091365715957,1.8516898725505235,1.6884626706396095,1.46185120913216,1.3467980539919722,1.4233087110132163,1.799511734711063,2.5105882475609067,2.8145082784336606,2.8145082784336606
108,7.5014190792086115,7.578253591199075,7.688720478343745,7.892262729218919,8.228373321982065,8.476466508672344,8.815807140651657,9.062330575399587,9.434714147698674,10.46868235112984,10.46868235112984
109,6.1485639456553685,6.159029095647627,6.173790589104889,6.1992258438240055,6.228127328338369,6.226331669698925,6.199361403782247,6.1933730043292075,6.2319508372823895,6.544454226685945,6.544454226685945
110,4.410149267644543,4.522097544707178,4.684749154843363,4.990745193076964,5.522830569659518,5.952568806784252,6.600597480973301,7.063651448878281,7.537229235482942,8.158776356503155,8.158776356503155
111,3.2510626064057004,3.3052970384157545,3.3863448652697405,3.5462301147771305,3.84849132408615,4.12019298622535,4.612748305144978,5.043190340445409,5.458627348679449,5.4037083840002245,5.4037083840002245
112,6.117925249762529,6.265480048842711,6.478711483286418,6.875985078797371,7.553432099512427,8.083388105784312,8.817768304084309,9.250641128476863,9.553844245149474,9.989538724732336,9.989538724732336
113,6.038646127181595,6.1050086622445505,6.202721205783348,6.3907478846884995,6.730913108328466,7.020533985365958,7.510670903080737,7.923848041335349,8.380477381221294,8.756255244452138,8.756255244452138
114,2.0422665367439703,2.069965459105114,2.1135237591094262,2.20657313361021,2.406312830654564,2.6143171508180676,3.0829447924495925,3.605739319007014,4.320831299257913,4.714495152268572,4.714495152268572
115,5.089519246855728,5.123963283965512,5.176842650702377,5.285737004861913,5.5065173687553814,5.7223905805857616,6.172171630927046,6.638225318233429,7.218727234968167,7.4595010117136304,7.4595010117136304
116,4.080253184707211,4.092727449234202,4.113599532209148,4.161760796629456,4.273215246727304,4.3940721457563425,4.687737757880392,5.027879564154519,5.436719510824191,5.376280795605723,5.376280795605723
117,1.9683355057595147,1.970860487366052,1.9767818333731269,1.9951425404978913,2.0489072811236575,2.1174948938076645,2.3366682408707664,2.66535458933602,3.235514905224828,3.9824189876765814,3.9824189876765814
118,2.8376670798381456,2.8725489116014318,2.925747388584327,3.034144887969472,3.2500038225248953,3.456885466777381,3.8820737103435388,4.3240562672159815,4.893932882502832,5.307745795421258,5.307745795421258
119,2.138842095028893,2.1275209069432783,2.116323181162449,2.1128823294686443,2.167413732934691,2.285686651854016,2.7018294348139302,3.27568847247924,4.088926580041158,4.294810439257415,4.294810439257415
120,3.893785810060363,3.8286837989343736,3.7331673615757834,3.5489353025747903,3.2007308985695504,2.875609664780272,2.3512107637558826,2.0265597079222184,1.8693116574044808,2.3500142855333737,2.3500142855333737
121,4.061716473205584,4.058360001519381,4.05259971546467,4.03788840208931,3.9911434204156633,3.921913438986392,3.794390557989701,3.749736917964742,3.8887039685976537,4.750857243877336,4.750857243877336
122,4.703316891364113,4.659873629044407,4.5946257191992395,4.463213608841859,4.191868749521843,3.909210538721744,3.385639071099282,2.981502219418538,2.6379610875271005,2.9603769054949107,2.9603769054949107
123,0.5906056941376464,0.5173650847947815,0.4128424433020832,0.2216518190478988,-0.0998606350201679,-0.3510136051699694,-0.61861884687612,-0.596286415785203,-0.2082049738250357,0.6841693543202803,0.6841693543202803
124,4.1084947422075855,4.167711496880631,4.253371214774142,4.412643660130108,4.677884958600016,4.871606768205678,5.117798373073573,5.235464375840508,5.199295933552612,5.003175158018311,5.003175158018311
125,0.4388651134306624,0.4154225899072932,0.3841818273696254,0.33441789165471963,0.27488851032577283,0.25727815597470927,0.3684925295033959,0.6470500114431397,1.176723147208757,1.696825491178803,1.696825491178803
126,3.0046418186441644,3.014651895610123,3.03253765442583,3.077134504307074,3.1899658409447778,3.3213934959103195,3.653476221246147,4.037892597765063,4.479038351764784,4.327165764141694,4.327165764141694
127,6.08052586664667,6.082881901222582,6.0868078076655525,6.095116537343438,6.106137865465828,6.104853142481175,6.117568746219556,6.175302751224302,6.2823046032671925,6.414679474536042,6.414679474536042
128,3.083694742713713,3.1445131768257624,3.238320078532147,3.4335099494184673,3.841001082609484,4.25547413761116,5.104823341108787,5.918105212644057,6.775629911700393,6.459881927852389,6.459881927852389
129,3.912200949873342,3.8024643711268804,3.644667659501538,3.3520301101818126,2.8465749543660968,2.433978504283557,1.8976928832146127,1.7014685673761718,1.7975482031333843,2.2045626382254664,2.2045626382254664
130,4.962152499670458,5.010455601276977,5.078376909362832,5.197728560339689,5.369022208697179,5.45697845343376,5.489737986128627,5.447358663201256,5.41801589004821,6.0480175877342655,6.0480175877342655
