DATE,Yield_1M,Yield_3M,Yield_6M,Yield_1Y,Yield_2Y,Yield_3Y,Yield_5Y,Yield_7Y,Yield_10Y,Yield_20Y,Yield_30Y
2018-10-12,2.128632019695963,2.2671019327491186,2.4252359595681043,2.65840005874634,2.84150004386902,2.91300010681152,2.99790000915527,3.06649994850159,3.14790010452271,3.2827000617981,3.33270001411438
2018-10-15,2.1583122156397563,2.2967615882571164,2.4548721750776474,2.66700005531311,2.85190010070801,2.92440009117126,3.00889992713928,3.07750010490417,3.16009998321533,3.30010008811951,3.35260009765625
2018-10-16,2.1780965662345433,2.2868755251326407,2.444993924513787,2.66950011253357,2.85870003700256,2.93219995498657,3.01220011711121,3.07500004768372,3.15199995040894,3.28740000724792,3.33929991722107
2018-10-17,2.187988007666812,2.2967615882571164,2.4548721750776474,2.67980003356934,2.87940001487732,2.95549988746643,3.03810000419617,3.10380005836487,3.18309998512268,3.31760001182556,3.36800003051758
2018-10-18,2.1780965662345433,2.306647162734609,2.4548721750776474,2.67630004882812,2.8643000125885,2.93610000610352,3.01839995384216,3.08629989624023,3.1703999042511,3.31730008125305,3.37339997291565
2018-10-19,2.1780965662345433,2.2967615882571164,2.4647499377663853,2.70029997825623,2.90190005302429,2.97289991378784,3.04830002784729,3.11360001564026,3.19700002670288,3.34360003471375,3.39919996261597
2018-10-22,2.168204635574977,2.3264168459415586,2.474627212628278,2.70029997825623,2.90050005912781,2.97009992599487,3.04360008239746,3.1078999042511,3.19190001487732,3.34400010108948,3.40269994735718
2018-10-23,2.1978789599202764,2.3165322486132998,2.4647499377663853,2.68409991264343,2.87260007858276,2.93980002403259,3.01300001144409,3.07969999313354,3.16860008239746,3.33109998703003,3.39400005340576
2018-10-24,2.187988007666812,2.3264168459415586,2.4548721750776474,2.65799999237061,2.81170010566711,2.8659999370575,2.93420004844666,3.00309991836548,3.09960007667542,3.28710007667542,3.36229991912842
2018-10-25,2.1780965662345433,2.3264168459415586,2.4548721750776474,2.66969990730286,2.8413999080658,2.90490007400513,2.97740006446838,3.04360008239746,3.13409996032715,3.30999994277954,3.38100004196167
2018-10-26,2.1484193063803927,2.3165322486132998,2.4548721750776474,2.65359997749329,2.79310011863708,2.84130001068115,2.90689992904663,2.97790002822876,3.0789999961853,3.27579998970032,3.35450005531311
2018-10-29,2.1583122156397563,2.3264168459415586,2.474627212628278,2.65890002250671,2.79830002784729,2.84619998931885,2.90919995307922,2.97839999198914,3.07909989356995,3.28090000152588,3.36299991607666
2018-10-30,2.1978789599202764,2.3165322486132998,2.4647499377663853,2.6784999370575,2.83439993858337,2.88240003585815,2.9439001083374,3.01290011405945,3.11389994621277,3.31599998474121,3.39800000190735
2018-10-31,2.187988007666812,2.3264168459415586,2.474627212628278,2.69409990310669,2.86069989204407,2.91580009460449,2.98329997062683,3.05320000648499,3.15300011634827,3.35080003738403,3.43090009689331
2018-11-01,2.1978789599202764,2.306647162734609,2.474627212628278,2.68610000610352,2.83829998970032,2.89050006866455,2.96189999580383,3.03740000724792,3.14219999313354,3.34080004692078,3.41890001296997
2018-11-02,2.1780965662345433,2.3165322486132998,2.484503999711419,2.71670007705688,2.89790010452271,2.96189999580383,3.03859996795654,3.11310005187988,3.2163999080658,3.41650009155273,3.49670004844666
2018-11-05,2.187988007666812,2.3461845751397616,2.4943802990640846,2.71670007705688,2.89689993858337,2.95849990844727,3.02929997444153,3.09850001335144,3.19619989395142,3.3908998966217,3.47029995918274
2018-11-06,2.2176593970841085,2.3363009547675837,2.5042561107343446,2.73230004310608,2.91510009765625,2.97709989547729,3.05029988288879,3.11960005760193,3.21350002288818,3.3908998966217,3.46099996566772
2018-11-07,2.2176593970841085,2.356067707106263,2.4943802990640846,2.74480009078979,2.93840003013611,2.99990010261536,3.06539988517761,3.12809991836548,3.21670007705688,3.3931999206543,3.46519994735718
2018-11-08,2.1978789599202764,2.3363009547675837,2.5042561107343446,2.75850009918213,2.96059989929199,3.02570009231567,3.09130001068115,3.15059995651245,3.23259997367859,3.39400005340576,3.45959997177124
2018-11-09,2.1978789599202764,2.3461845751397616,2.5042561107343446,2.74659991264343,2.92309999465942,2.97889995574951,3.04380011558533,3.10649991035461,3.19260001182556,3.35700011253357,3.42239999771118
2018-11-13,2.227548882091208,2.3659503507154453,2.5141314347704258,2.72839999198914,2.87639999389648,2.92170000076294,2.98189997673035,3.04749989509583,3.14050006866455,3.3199999332428,3.39140009880066
2018-11-14,2.227548882091208,2.3659503507154453,2.5042561107343446,2.72079992294312,2.85310006141663,2.89299988746643,2.95260000228882,3.02189993858337,3.12109994888306,3.31139993667603,3.38649988174438
2018-11-15,2.187988007666812,2.356067707106263,2.4943802990640846,2.71560001373291,2.84509992599487,2.8798999786377,2.93569993972778,3.00659990310669,3.1110999584198,3.31529998779297,3.39660000801086
2018-11-16,2.1978789599202764,2.3461845751397616,2.484503999711419,2.69549989700317,2.80660009384155,2.83750009536743,2.89689993858337,2.97329998016357,3.08279991149902,3.28859996795654,3.3685998916626
2018-11-19,2.2176593970841085,2.3659503507154453,2.5042561107343446,2.68709993362427,2.7804000377655,2.80579996109009,2.87030005455017,2.95429992675781,3.0699999332428,3.27509999275208,3.35240006446838
2018-11-20,2.2176593970841085,2.375832506015498,2.4943802990640846,2.6939001083374,2.79380011558533,2.81970000267029,2.87849998474121,2.95659995079041,3.06730008125305,3.27029991149902,3.34820008277893
2018-11-21,2.2374378781128317,2.395595351881364,2.5042561107343446,2.70409989356995,2.80480003356934,2.83249998092651,2.89219999313354,2.96889996528625,3.07610011100769,3.27090001106262,3.3452000617981
2018-11-23,2.2374378781128317,2.395595351881364,2.5042561107343446,2.69549989700317,2.79439997673035,2.81710004806519,2.875,2.95320010185242,3.06299996376038,3.2613000869751,3.33660006523132
2018-11-26,2.227548882091208,2.395595351881364,2.524006271220443,2.71690011024475,2.82299995422363,2.85050010681152,2.90179991722107,2.97129988670349,3.07459998130798,3.27609992027283,3.35599994659424
2018-11-27,2.2967615882570978,2.395595351881364,2.5141314347704258,2.72129988670349,2.82360005378723,2.84689998626709,2.8938000202179,2.9621000289917,3.06660008430481,3.27410006523132,3.35719990730286
2018-11-28,2.2967615882570978,2.3857141730547506,2.5141314347704258,2.70050001144409,2.78870010375977,2.83229994773865,2.88599991798401,2.94409990310669,3.04469990730286,3.29159998893738,3.39980006217957
2018-11-29,2.2967615882570978,2.356067707106263,2.5042561107343446,2.69980001449585,2.79940009117126,2.82739996910095,2.86100006103516,2.92370009422302,3.03859996795654,3.27740001678467,3.36940002441406
2018-11-30,2.2967615882570978,2.356067707106263,2.5042561107343446,2.70219993591309,2.79349994659424,2.82179999351501,2.85019993782043,2.9021999835968,3.00710010528564,3.2525999546051,3.35290002822876
2018-12-03,2.286875525132574,2.3659503507154453,2.543754481554912,2.71700000762939,2.81629991531372,2.83039999008179,2.83680009841919,2.8840000629425,2.98850011825562,3.21589994430542,3.30380010604858
2018-12-04,2.3560677071061984,2.4054760425436856,2.5635007421228635,2.72099995613098,2.79209995269775,2.78880000114441,2.78920006752014,2.82369995117188,2.90129995346069,3.10660004615784,3.20230007171631
2018-12-06,2.3461845751396835,2.395595351881364,2.543754481554912,2.70149993896484,2.75480008125305,2.74850010871887,2.75040006637573,2.78839993476868,2.87019991874695,3.0783998966217,3.17330002784729
2018-12-07,2.3066471627346643,2.3857141730547506,2.524006271220443,2.67549991607666,2.71420001983643,2.7114999294281,2.70989990234375,2.75,2.8478000164032,3.08780002593994,3.18659996986389
2018-12-10,2.3066471627346643,2.395595351881364,2.524006271220443,2.68370008468628,2.72129988670349,2.71709990501404,2.71140003204346,2.74710011482239,2.83999991416931,3.07340002059937,3.17020010948181
2018-12-11,2.2671019327491115,2.395595351881364,2.533880620132575,2.71379995346069,2.77309989929199,2.76979994773865,2.75929999351501,2.79320001602173,2.88010001182556,3.07809996604919,3.1554000377655
2018-12-12,2.286875525132574,2.4153562450898933,2.543754481554912,2.71199989318848,2.76539993286133,2.7720000743866,2.77760004997253,2.81469988822937,2.89930009841919,3.09789991378784,3.17799997329712
2018-12-13,2.3461845751396835,2.4153562450898933,2.543754481554912,2.69549989700317,2.73580002784729,2.75130009651184,2.771399974823,2.8066999912262,2.88389992713928,3.10820007324219,3.21539998054504
2018-12-14,2.3461845751396835,2.4054760425436856,2.543754481554912,2.68829989433289,2.70040011405945,2.71550011634827,2.7525999546051,2.7960000038147,2.86680006980896,3.08439993858337,3.2063000202179
2018-12-17,2.3461845751396835,2.3857141730547506,2.524006271220443,2.66339993476868,2.66569995880127,2.67529988288879,2.70970010757446,2.75629997253418,2.83459997177124,3.05749988555908,3.17810010910034
2018-12-18,2.3363009547675095,2.375832506015498,2.5141314347704258,2.63350009918213,2.62770009040833,2.63450002670288,2.6716001033783,2.72420001029968,2.80819988250732,3.01119995117188,3.14800000190735
2018-12-19,2.3363009547675095,2.3857141730547506,2.524006271220443,2.62840008735657,2.61439990997314,2.61339998245239,2.63709998130798,2.67880010604858,2.75069999694824,2.93849992752075,3.07940006256104
2018-12-20,2.405476042543701,2.375832506015498,2.533880620132575,2.63860011100769,2.63910007476807,2.64540004730225,2.6710000038147,2.70760011672974,2.77160000801086,2.96539998054504,3.07419991493225
2018-12-21,2.395595351881434,2.375832506015498,2.524006271220443,2.62700009346008,2.61500000953674,2.61840009689331,2.65249991416931,2.70280003547668,2.78099989891052,2.96390008926392,3.10759997367859
2018-12-24,2.405476042543701,2.4351151860267164,2.5042561107343446,2.57480001449585,2.55399990081787,2.55480003356934,2.59319996833801,2.65140008926392,2.73880004882812,2.92470002174377,3.09080004692078
2018-12-26,2.395595351881434,2.4252359595681274,2.524006271220443,2.61069989204407,2.60439991950989,2.61479997634888,2.66260004043579,2.7228000164032,2.80739998817444,2.98850011825562,3.15790009498596
2018-12-27,2.415356245089812,2.395595351881364,2.474627212628278,2.59100008010864,2.55080008506775,2.54809999465942,2.59800004959106,2.67050004005432,2.76959991455078,2.97149991989136,3.16799998283386
2018-12-28,2.375832506015452,2.3857141730547506,2.4647499377663853,2.57769989967346,2.51489996910095,2.50180006027222,2.54719996452332,2.62249994277954,2.72729992866516,2.9488000869751,3.15849995613098
2018-12-31,2.4252359595680475,2.4351151860267164,2.543754481554912,2.57430005073547,2.48589992523193,2.46239995956421,2.50650000572205,2.58730006217957,2.69910001754761,2.93179988861084,3.14280009269714
2019-01-02,2.3857141730547324,2.4054760425436856,2.4943802990640846,2.56800007820129,2.49279999732971,2.46550011634827,2.48799991607666,2.5518000125885,2.65450000762939,2.88879990577698,3.09949994087219
2019-01-03,2.405476042543701,2.395595351881364,2.4548721750776474,2.49449992179871,2.38479995727539,2.34340000152588,2.36660003662109,2.44269990921021,2.56200003623962,2.82209992408752,3.05789995193481
2019-01-04,2.3857141730547324,2.4054760425436856,2.4943802990640846,2.54889988899231,2.49169993400574,2.4702000617981,2.49119997024536,2.55200004577637,2.65659999847412,2.89669990539551,3.10240006446838
2019-01-07,2.405476042543701,2.4351151860267164,2.524006271220443,2.56800007820129,2.52819991111755,2.51410007476807,2.53480005264282,2.5890998840332,2.68680000305176,2.92479991912842,3.10319995880127
2019-01-08,2.3857141730547324,2.444993924513774,2.524006271220443,2.59549999237061,2.56870007514954,2.5599000453949,2.57809996604919,2.62310004234314,2.70740008354187,2.93650007247925,3.1010000705719
2019-01-09,2.3857141730547324,2.4351151860267164,2.5042561107343446,2.58150005340576,2.55080008506775,2.54270005226135,2.56940007209778,2.62569999694824,2.72350001335144,2.9614999294281,3.13409996032715
2019-01-10,2.405476042543701,2.4153562450898933,2.4943802990640846,2.57649993896484,2.54789996147156,2.5404999256134,2.56699991226196,2.62319993972778,2.72350001335144,2.9818000793457,3.16269993782043
2019-01-11,2.395595351881434,2.4153562450898933,2.484503999711419,2.57010006904602,2.52830004692078,2.51309990882874,2.53399991989136,2.59100008010864,2.69600009918213,2.9646999835968,3.15700006484985
2019-01-14,2.405476042543701,2.4351151860267164,2.5042561107343446,2.55979990959167,2.5220000743866,2.50979995727539,2.5346999168396,2.59409999847412,2.70190000534058,2.98569989204407,3.18129992485046
2019-01-15,2.395595351881434,2.4351151860267164,2.5042561107343446,2.55690002441406,2.51869988441467,2.50819993019104,2.53819990158081,2.60170006752014,2.71180009841919,2.99690008163452,3.20589995384216
2019-01-16,2.395595351881434,2.4153562450898933,2.474627212628278,2.55879998207092,2.53060007095337,2.52489995956421,2.55570006370544,2.61500000953674,2.7179000377655,2.99110007286072,3.19810009002686
2019-01-17,2.395595351881434,2.4054760425436856,2.484503999711419,2.57039999961853,2.55399990081787,2.55489993095398,2.58929991722107,2.64599990844727,2.74119997024536,2.99469995498657,3.19039988517761
2019-01-18,2.3857141730547324,2.395595351881364,2.484503999711419,2.59270000457764,2.5913999080658,2.59960007667542,2.6350998878479,2.68519997596741,2.769700050354,3.0171000957489,3.19939994812012
2019-01-22,2.365950350715454,2.4153562450898933,2.4943802990640846,2.57620000839233,2.55909991264343,2.55780005455017,2.58599996566772,2.63660001754761,2.7260000705719,2.98049998283386,3.17379999160767
2019-01-23,2.3560677071061984,2.395595351881364,2.4943802990640846,2.57699990272522,2.56680011749268,2.56949996948242,2.60080003738403,2.6515998840332,2.7399001121521,2.99079990386963,3.17140007019043
2019-01-24,2.365950350715454,2.356067707106263,2.484503999711419,2.56380009651184,2.54250001907349,2.53839993476868,2.56389999389648,2.61439990997314,2.70499992370605,2.95609998703003,3.14590001106262
2019-01-25,2.3461845751396835,2.375832506015498,2.4943802990640846,2.58789992332458,2.5738000869751,2.57369995117188,2.60159993171692,2.65070009231567,2.73799991607666,2.98589992523193,3.16490006446838
2019-01-28,2.375832506015452,2.4054760425436856,2.4943802990640846,2.58619999885559,2.56970000267029,2.56780004501343,2.59389996528625,2.64280009269714,2.73140001296997,2.98769998550415,3.16799998283386
2019-01-29,2.375832506015452,2.4054760425436856,2.4943802990640846,2.57459998130798,2.54809999465942,2.53959989547729,2.55940008163452,2.60719990730286,2.69799995422363,2.96219992637634,3.15100002288818
2019-01-30,2.3857141730547324,2.4054760425436856,2.484503999711419,2.5511999130249,2.49950003623962,2.4818000793457,2.50880002975464,2.57590007781982,2.69260001182556,2.97420001029968,3.18899989128113
2019-01-31,2.405476042543701,2.395595351881364,2.444993924513787,2.50959992408752,2.44510006904602,2.42030000686646,2.44090008735657,2.50570011138916,2.62059998512268,2.90520000457764,3.12870001792908
2019-02-01,2.395595351881434,2.3857141730547506,2.444993924513787,2.53220009803772,2.50160002708435,2.49449992179871,2.52419996261597,2.58290004730225,2.68390011787415,2.94799995422363,3.15260004997253
2019-02-04,2.395595351881434,2.4054760425436856,2.474627212628278,2.53830003738403,2.51900005340576,2.51830005645752,2.55320000648499,2.61360001564026,2.71709990501404,2.9860999584198,3.17170000076294
2019-02-05,2.375832506015452,2.4054760425436856,2.484503999711419,2.53169989585876,2.5074999332428,2.50340008735657,2.53449988365173,2.59340000152588,2.69589996337891,2.95760011672974,3.14590001106262
2019-02-06,2.3857141730547324,2.4054760425436856,2.484503999711419,2.53020000457764,2.50149989128113,2.49449992179871,2.52290010452271,2.58189988136292,2.68680000305176,2.95440006256104,3.14619994163513
2019-02-07,2.415356245089812,2.4054760425436856,2.474627212628278,2.50789999961853,2.46670007705688,2.45269989967346,2.47630000114441,2.5359001159668,2.64330005645752,2.9128999710083,3.11069989204407
2019-02-08,2.415356245089812,2.4153562450898933,2.474627212628278,2.49920010566711,2.45090007781982,2.43420004844666,2.45880007743835,2.52110004425049,2.62930011749268,2.88599991798401,3.08299994468689
2019-02-11,2.4252359595680475,2.4351151860267164,2.4943802990640846,2.50819993019104,2.47070002555847,2.46000003814697,2.48769998550415,2.54780006408691,2.6515998840332,2.90899991989136,3.10260009765625
2019-02-12,2.405476042543701,2.4153562450898933,2.484503999711419,2.51719999313354,2.48799991607666,2.4818000793457,2.51259994506836,2.57290005683899,2.67670011520386,2.93549990653992,3.1256000995636
2019-02-13,2.405476042543701,2.4252359595681274,2.4943802990640846,2.53080010414124,2.51760005950928,2.51900005340576,2.55110001564026,2.60470008850098,2.69770002365112,2.95190000534058,3.13529992103577
2019-02-14,2.435115186026691,2.4153562450898933,2.4943802990640846,2.51379990577698,2.4828999042511,2.47390007972717,2.49799990653992,2.55259990692139,2.65179991722107,2.92239999771118,3.12369990348816
2019-02-15,2.415356245089812,2.4153562450898933,2.484503999711419,2.52340006828308,2.49909996986389,2.49230003356934,2.5139000415802,2.5618999004364,2.65149998664856,2.90980005264282,3.09969997406006
2019-02-19,2.4252359595680475,2.4351151860267164,2.5042561107343446,2.51609992980957,2.48169994354248,2.47040009498596,2.49210000038147,2.54489994049072,2.64140009880066,2.90440011024475,3.10500001907349
2019-02-20,2.395595351881434,2.4351151860267164,2.4943802990640846,2.51539993286133,2.48189997673035,2.47059988975525,2.49119997024536,2.54299998283386,2.63960003852844,2.9096999168396,3.10400009155273
2019-02-21,2.415356245089812,2.4351151860267164,2.4943802990640846,2.52489995956421,2.50620007514954,2.50309991836548,2.52940011024475,2.58119988441467,2.67750000953674,2.96580004692078,3.15240001678467
2019-02-22,2.415356245089812,2.444993924513774,2.4943802990640846,2.51360011100769,2.47149991989136,2.45869994163513,2.48569989204407,2.54649996757507,2.65229988098145,2.92910003662109,3.14079999923706
2019-02-25,2.4252359595680475,2.4548721750776457,2.4943802990640846,2.52329993247986,2.48499989509583,2.47350001335144,2.49979996681213,2.5592999458313,2.66440010070801,2.94370007514954,3.15450000762939
2019-02-26,2.415356245089812,2.4351151860267164,2.4943802990640846,2.51160001754761,2.46289992332458,2.44589996337891,2.46900010108948,2.52880001068115,2.63459992408752,2.91440010070801,3.13989996910095
2019-02-27,2.415356245089812,2.4351151860267164,2.5042561107343446,2.52020001411438,2.4835000038147,2.47530007362366,2.50990009307861,2.57719993591309,2.69109988212585,2.98359990119934,3.19720005989075
2019-02-28,2.4252359595680475,2.4351151860267164,2.484503999711419,2.52999997138977,2.5048999786377,2.50410008430481,2.54590010643005,2.61470007896423,2.72709989547729,3.01250004768372,3.22000002861023
2019-03-01,2.4252359595680475,2.4252359595681274,2.5042561107343446,2.54739999771118,2.53699994087219,2.54299998283386,2.58590006828308,2.65000009536743,2.75629997253418,3.04999995231628,3.25309991836548
2019-03-04,2.435115186026691,2.444993924513774,2.524006271220443,2.54570007324219,2.52220010757446,2.51929998397827,2.55250000953674,2.61269998550415,2.71700000762939,3.00570011138916,3.21539998054504
2019-03-05,2.4252359595680475,2.444993924513774,2.5141314347704258,2.55139994621277,2.52819991111755,2.52410006523132,2.55310010910034,2.60949993133545,2.71090006828308,3.00099992752075,3.20499992370605
2019-03-06,2.415356245089812,2.4548721750776457,2.5141314347704258,2.53399991989136,2.49909996986389,2.48900008201599,2.51539993286133,2.57410001754761,2.67989993095398,2.97569990158081,3.19320011138916
2019-03-07,2.435115186026691,2.4351151860267164,2.5042561107343446,2.51370000839233,2.45930004119873,2.43910002708435,2.46070003509521,2.52290010452271,2.63560009002686,2.93549990653992,3.16330003738403
2019-03-08,2.435115186026691,2.444993924513774,2.5042561107343446,2.50959992408752,2.44840002059937,2.42409992218018,2.44199991226196,2.50309991836548,2.61479997634888,2.91170001029968,3.13680005073547
2019-03-11,2.4252359595680475,2.444993924513774,2.524006271220443,2.51440000534058,2.46350002288818,2.44379997253418,2.46259999275208,2.521399974823,2.63129997253418,2.93630003929138,3.16960000991821
2019-03-12,2.4252359595680475,2.444993924513774,2.5141314347704258,2.50510001182556,2.4400999546051,2.41389989852905,2.43039989471436,2.49079990386963,2.60080003738403,2.89400005340576,3.13759994506836
2019-03-13,2.415356245089812,2.4351151860267164,2.5141314347704258,2.50309991836548,2.43989992141724,2.41510009765625,2.43379998207092,2.49530005455017,2.60590004920959,2.90100002288818,3.15659999847412
2019-03-14,2.4647499377663418,2.4351151860267164,2.5042561107343446,2.50480008125305,2.44950008392334,2.42860007286072,2.44989991188049,2.51290011405945,2.62849998474121,2.94420003890991,3.18479990959167
2019-03-15,2.444993924513762,2.4351151860267164,2.5042561107343446,2.49329996109009,2.42790007591248,2.40089988708496,2.41639995574951,2.47729992866516,2.59130001068115,2.90799999237061,3.16240000724792
2019-03-18,2.4548721750776825,2.4252359595681274,2.4943802990640846,2.49530005455017,2.43980002403259,2.41729998588562,2.43359994888306,2.4918999671936,2.60199999809265,2.90949988365173,3.15089988708496
2019-03-19,2.444993924513762,2.444993924513774,2.5042561107343446,2.4974000453949,2.4465000629425,2.42569994926453,2.44180011749268,2.49930000305176,2.61010003089905,2.92389988899231,3.15470004081726
2019-03-20,2.435115186026691,2.4647499377663724,2.474627212628278,2.46709990501404,2.38669991493225,2.35150003433228,2.36249995231628,2.42670011520386,2.5492000579834,2.87660002708435,3.11999988555908
2019-03-21,2.4943802990640997,2.474627212628272,2.484503999711419,2.46339988708496,2.38910007476807,2.35579991340637,2.36520004272461,2.42569994926453,2.54310011863708,2.8585000038147,3.10419988632202
2019-03-22,2.4746272126283007,2.444993924513774,2.4647499377663853,2.42219996452332,2.30599999427795,2.25500011444092,2.2613000869751,2.33030009269714,2.45530009269714,2.76609992980957,3.01780009269714
2019-03-25,2.4548721750776825,2.444993924513774,2.474627212628278,2.39010000228882,2.25570011138916,2.20490002632141,2.22810006141663,2.31159996986389,2.44490003585815,2.76099991798401,3.02160000801086
2019-03-26,2.444993924513762,2.444993924513774,2.474627212628278,2.38109993934631,2.2418999671936,2.18540000915527,2.20160007476807,2.2853000164032,2.42490005493164,2.75079989433289,3.01379990577698
2019-03-27,2.435115186026691,2.4252359595681274,2.444993924513787,2.35599994659424,2.2195999622345,2.16910004615784,2.19309997558594,2.27469992637634,2.40199995040894,2.70919990539551,2.97849988937378
2019-03-28,2.4252359595680475,2.4153562450898933,2.4252359595681043,2.36010003089905,2.23650002479553,2.19099998474121,2.21370005607605,2.28900003433228,2.40580010414124,2.6907000541687,2.96050000190735
2019-03-29,2.415356245089812,2.3857141730547506,2.4252359595681043,2.37190008163452,2.26789999008179,2.2260000705719,2.23979997634888,2.30480003356934,2.41429996490479,2.6939001083374,2.95379996299744
2019-04-01,2.405476042543701,2.4153562450898933,2.444993924513787,2.38660001754761,2.31900000572205,2.29489994049072,2.31990003585815,2.38730001449585,2.50009989738464,2.7778000831604,3.02539992332458
2019-04-02,2.415356245089812,2.4054760425436856,2.435115186026706,2.37719988822937,2.29929995536804,2.271399974823,2.29710006713867,2.36779999732971,2.48480010032654,2.77250003814697,3.01810002326965
2019-04-03,2.405476042543701,2.4252359595681274,2.435115186026706,2.39389991760254,2.32389998435974,2.30069994926453,2.33170008659363,2.40590000152588,2.52760004997253,2.82470011711121,3.0699999332428
2019-04-04,2.415356245089812,2.4252359595681274,2.444993924513787,2.39129996299744,2.32439994812012,2.30089998245239,2.32789993286133,2.39829993247986,2.51740002632141,2.81229996681213,3.06119990348816
2019-04-05,2.405476042543701,2.4252359595681274,2.444993924513787,2.39879989624023,2.32920002937317,2.30299997329712,2.32489991188049,2.39129996299744,2.50609993934631,2.79699993133545,3.05259990692139
2019-04-08,2.415356245089812,2.4153562450898933,2.4647499377663853,2.40729999542236,2.34159994125366,2.31750011444092,2.34150004386902,2.40890002250671,2.52489995956421,2.81649994850159,3.07010006904602
2019-04-09,2.405476042543701,2.4054760425436856,2.444993924513787,2.4047999382019,2.3313000202179,2.30250000953674,2.32270002365112,2.38989996910095,2.50760006904602,2.80480003356934,3.06730008125305
2019-04-10,2.3857141730547324,2.4153562450898933,2.444993924513787,2.39439988136292,2.30640006065369,2.271399974823,2.28999996185303,2.35969996452332,2.48009991645813,2.78259992599487,3.05069994926453
2019-04-11,2.405476042543701,2.4153562450898933,2.444993924513787,2.40829992294312,2.33550000190735,2.30690002441406,2.32620000839233,2.3921000957489,2.50889992713928,2.81859993934631,3.08800005912781
2019-04-12,2.395595351881434,2.4252359595681274,2.4548721750776474,2.42659997940063,2.37619996070862,2.36100006103516,2.39079999923706,2.45619988441467,2.56590008735657,2.85689997673035,3.12159991264343
2019-04-15,2.405476042543701,2.4153562450898933,2.444993924513787,2.42589998245239,2.37319993972778,2.35540008544922,2.38100004196167,2.44409990310669,2.55329990386963,2.84750008583069,3.10870003700256
2019-04-16,2.415356245089812,2.4153562450898933,2.4548721750776474,2.43379998207092,2.39170002937317,2.38190007209778,2.41729998588562,2.48530006408691,2.59649991989136,2.88269996643066,3.1350998878479
2019-04-17,2.415356245089812,2.4252359595681274,2.4548721750776474,2.42820000648499,2.38109993934631,2.37089991569519,2.41129994392395,2.48510003089905,2.60120010375977,2.8831000328064,3.13129997253418
2019-04-18,2.4252359595680475,2.4054760425436856,2.4548721750776474,2.42379999160767,2.36299991607666,2.34599995613098,2.38229990005493,2.45589995384216,2.57170009613037,2.85249996185303,3.10179996490479
2019-04-22,2.4252359595680475,2.4252359595681274,2.4548721750776474,2.42179989814758,2.36700010299683,2.35479998588562,2.39879989624023,2.47849988937378,2.60109996795654,2.88860011100769,3.13579988479614
2019-04-23,2.415356245089812,2.4351151860267164,2.444993924513787,2.40980005264282,2.34489989280701,2.3283998966217,2.37229990959167,2.45600008964539,2.58459997177124,2.87849998474121,3.12630009651184
2019-04-24,2.405476042543701,2.4252359595681274,2.444993924513787,2.38759994506836,2.30710005760193,2.28320002555847,2.32340002059937,2.40759992599487,2.53679990768433,2.83179998397827,3.08719992637634
2019-04-25,2.415356245089812,2.4153562450898933,2.444993924513787,2.38980007171631,2.31559991836548,2.2953999042511,2.33800005912781,2.42109990119934,2.5466001033783,2.83579993247986,3.08949995040894
2019-04-26,2.405476042543701,2.4054760425436856,2.444993924513787,2.36669993400574,2.27439999580383,2.25049996376038,2.29959988594055,2.38969993591309,2.51959991455078,2.81800007820129,3.07170009613037
2019-04-29,2.435115186026691,2.4252359595681274,2.4548721750776474,2.37400007247925,2.2878999710083,2.26909995079041,2.32570004463196,2.4203999042511,2.55390000343323,2.85640001296997,3.1185998916626
2019-04-30,2.415356245089812,2.4153562450898933,2.444993924513787,2.35520005226135,2.25620007514954,2.23200011253357,2.28780007362366,2.38560009002686,2.52230000495911,2.82200002670288,3.08629989624023
2019-05-01,2.405476042543701,2.4153562450898933,2.4252359595681043,2.3756000995636,2.30209994316101,2.28049993515015,2.31979990005493,2.40149998664856,2.52749991416931,2.81200003623962,3.06380009651184
2019-05-02,2.4252359595680475,2.4548721750776457,2.444993924513787,2.38940000534058,2.32710003852844,2.31159996986389,2.35500001907349,2.43619990348816,2.55979990959167,2.83730006217957,3.07739996910095
2019-05-03,2.405476042543701,2.4153562450898933,2.444993924513787,2.39000010490417,2.32189989089966,2.3024001121521,2.34100008010864,2.41989994049072,2.54200005531311,2.82209992408752,3.06789994239807
2019-05-06,2.415356245089812,2.4252359595681274,2.444993924513787,2.37730002403259,2.29590010643005,2.27069997787476,2.30789995193481,2.38910007476807,2.51440000534058,2.80299997329712,3.05399990081787
2019-05-07,2.4252359595680475,2.4153562450898933,2.444993924513787,2.36290001869202,2.26729989051819,2.23359990119934,2.26230001449585,2.33929991722107,2.46119999885559,2.75020003318787,3.00559997558594
2019-05-08,2.405476042543701,2.4153562450898933,2.435115186026706,2.36660003662109,2.28119993209839,2.25609993934631,2.29559993743896,2.37689995765686,2.49850010871887,2.78279995918274,3.04080009460449
2019-05-09,2.415356245089812,2.4153562450898933,2.444993924513787,2.35310006141663,2.25300002098083,2.22119998931885,2.2574999332428,2.33929991722107,2.46259999275208,2.75729990005493,3.02209997177124
2019-05-10,2.405476042543701,2.4153562450898933,2.435115186026706,2.35710000991821,2.25550007820129,2.22769999504089,2.27360010147095,2.36019992828369,2.48280000686646,2.76990008354187,3.03509998321533
2019-05-13,2.395595351881434,2.395595351881364,2.4054760425436905,2.3125,2.17689990997314,2.1389000415802,2.18829989433289,2.28329992294312,2.41449999809265,2.72009992599487,2.98629999160767
